SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/usr/local/zookeeper-3.4.13/lib/slf4j-log4j12-1.7.25.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/local/phoenix/phoenix-client-hbase-1.6-4.16.1.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
2023-03-27 03:17:33,148 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /usr/local/zookeeper/bin/../conf/zoo.cfg
2023-03-27 04:21:23,805 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41334
2023-03-27 04:21:23,805 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41334
2023-03-27 04:21:23,807 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100058dbba0000b with negotiated timeout 40000 for client /127.0.0.1:41334
2023-03-27 04:21:52,446 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100058dbba00008, timeout of 40000ms exceeded
2023-03-27 04:21:52,446 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100058dbba00008
2023-03-27 04:21:52,739 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:32982
2023-03-27 04:21:52,740 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:32982
2023-03-27 04:21:52,741 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100058dbba0000c with negotiated timeout 40000 for client /127.0.0.1:32982
2023-03-27 04:21:54,083 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100058dbba0000c, likely client has closed socket
2023-03-27 04:21:54,084 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:32982 which had sessionid 0x100058dbba0000c
2023-03-27 04:22:34,446 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100058dbba0000c, timeout of 40000ms exceeded
2023-03-27 04:22:34,447 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100058dbba0000c
2023-03-27 04:22:50,621 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41562
2023-03-27 04:22:50,622 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41562
2023-03-27 04:22:50,623 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100058dbba0000d with negotiated timeout 40000 for client /127.0.0.1:41562
2023-03-27 04:22:51,935 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100058dbba0000d, likely client has closed socket
2023-03-27 04:22:51,935 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41562 which had sessionid 0x100058dbba0000d
2023-03-27 04:23:32,445 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100058dbba0000d, timeout of 40000ms exceeded
2023-03-27 04:23:32,445 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100058dbba0000d
2023-03-27 04:23:46,836 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:56588
2023-03-27 04:23:46,837 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:56588
2023-03-27 04:23:46,838 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100058dbba0000e with negotiated timeout 40000 for client /127.0.0.1:56588
2023-03-27 04:23:47,677 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:56604
2023-03-27 04:23:47,678 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:56604
2023-03-27 04:23:47,679 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100058dbba0000f with negotiated timeout 40000 for client /127.0.0.1:56604
2023-03-27 04:23:47,682 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100058dbba0000f
2023-03-27 04:23:47,684 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:56604 which had sessionid 0x100058dbba0000f
2023-03-27 04:23:47,744 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:56610
2023-03-27 04:23:47,744 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:56610
2023-03-27 04:23:47,746 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100058dbba00010 with negotiated timeout 40000 for client /127.0.0.1:56610
2023-03-27 04:23:47,749 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100058dbba00010
2023-03-27 04:23:47,750 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:56610 which had sessionid 0x100058dbba00010
